DT COMPRA;DESPESA;RECEITA DESPESA;FORMA PAGTO;TIPO;CATEGORIA;ITEM;VLR TOTAL;QTD PARCELAS;NUM PARCELA;STATUS;DESCRICAO;
13/01/2020;Cartório 5§ Tabelionato de Notas;Despesa;Débito;Gasto;Diversos;Pessoal;32,90;1;1;Pago;Transferência Ford Fiesta FGC7297;
13/01/2020;Conta Seguro Residencial;Despesa;Débito Agendado;Gasto;Conta;Seguro Residencial;96,89;1;1;Pago;Conta Seguro Residencial Porto Seguro;
13/01/2020;Drogaria Ultrafarma;Despesa;Crédito;Gasto;Saúde;Remédios;191,13;3;1;Fechado;Remédios Mãe e Mari;
13/01/2020;Drogaria Ultrafarma;Despesa;Crédito;Gasto;Saúde;Remédios;191,13;3;2;Fechado;Remédios Mãe e Mari;
13/01/2020;Drogaria Ultrafarma;Despesa;Crédito;Gasto;Saúde;Remédios;191,13;3;3;Fechado;Remédios Mãe e Mari;
14/01/2020;Odontonorte;Despesa;Crédito;Gasto;Saúde;Tratamentos;55,00;1;1;Fechado;Radiografia Implante;
15/01/2020;Conta Condomínio;Despesa;Débito Agendado;Conta;Casa;Condom¡nio;150,00;1;1;Pago;Conta Condomínio referente 01/2020;
15/01/2020;Uber;Despesa;Crédito;Gasto;Diversos;Pessoal;11,81;1;1;Fechado;Uber Metr“ Vila Prudente x SINDPD;
15/01/2020;Uber;Despesa;Crédito;Gasto;Diversos;Pessoal;11,76;1;1;Fechado;Uber SINDPD x Metr“ Vila Prudente;
15/01/2020;Cafeteria Snack Office;Despesa;Crédito;Gasto;Alimentação;Cafeteria;9,40;1;1;Fechado;Café e Pão de Queiro;
17/01/2020;Conta Eletropaulo;Despesa;Débito Agendado;Conta;Casa;Eletropaulo;216,97;1;1;Pago;Conta Eletropaulo referente 01/2020;
17/01/2020;Despesas Casa;Despesa;Saque;Gasto;Despesas;Casa;250,00;1;1;Pago;Despesas casa;
17/01/2020;Posto Lago Vostok;Despesa;Crédito;Gasto;Carro;Combustível;184,83;1;1;Fechado;Gasolina Ford Ka;
17/01/2020;Cafeteria Snack Office;Despesa;Crédito;Gasto;Alimentação;Cafeteria;8,40;1;1;Fechado;Chocolate Quente 2x;
18/01/2020;Cabeleireiro Reinaldo da Silva;Despesa;Crédito;Gasto;Higiene e Perfumaria;Cabeleireiro;300,00;1;1;Fechado;Corte de Cabelo Mãe e Mari e Tintura;
19/01/2020;Casa de Carnes Ultraboi;Despesa;Crédito;Gasto;Alimentação;Açougue;33,35;1;1;Fechado;Carnes para casa;
19/01/2020;Consulado da Ração;Despesa;Crédito;Gasto;Pet;Ração;135,96;1;1;Fechado;Ração, areia e petiscos;
19/01/2020;Drogaria São Paulo;Despesa;Crédito;Gasto;Saúde;Remédios;97,87;1;1;Fechado;Dorflex, Flanax e Pasalix;
20/01/2020;Salário Empregada Dom‚stica;Despesa;Transferência;Gasto;Empregada;Salário;588,00;1;1;Pago;Salário Empregada Dom‚stica referente 01/20;
20/01/2020;Conta Cartão Mastercard;Despesa;Débito Agendado;Gasto;Conta;Cartão de Crédito;6410,18;1;1;Pago;Conta Cartão de Crédito Mastercard;
20/01/2020;Conta Sem Parar;Despesa;Débito Agendado;Gasto;Conta;Sem Parar;44,64;1;1;Pago;Conta Sem Parar referente 12/19;
20/01/2020;Conta Imposto DAS;Despesa;Débito Agendado;Conta;Imposto;DAS;720,00;1;1;Pago;Conta Imposto DAS referente 12/19;
20/01/2020;Conta Imposto DARF 0561;Despesa;Débito Agendado;Conta;Imposto;DARF 0561;46,73;1;1;Pago;Conta Imposto DARF 0561 referente 12/19;
21/01/2020;Conta Seguro Ford Ka;Despesa;Débito Agendado;Gasto;Conta;Seguro Carro;340,65;1;1;Pago;Conta Seguro Ford Fiesta;
22/01/2020;Doceria Armaz‚m;Despesa;Crédito;Gasto;Alimentação;Doceria;10,40;1;1;Fechado;Iogurte, Bananinha e Paçoca;
23/01/2020;Drogaria Farma Top;Despesa;Crédito;Gasto;Saúde;Remédios;23,99;1;1;Fechado;Caverdilol;
24/01/2020;Estacionamento RRM;Despesa;Débito;Gasto;Carro;Estacionamento;8,00;1;1;Pago;Estacionamento R. Martinico Prado;
24/01/2020;Conta Financiamento Ford Ka;Despesa;Débito;Gasto;Carro;Financiamento;908,15;1;1;Pago;Financiamento Ford Ka;
25/01/2020;Consulado da Ração;Despesa;Crédito;Gasto;Pet;Ração;89,60;1;1;Fechado;Areia e Petiscos;
25/01/2020;Multicoisas;Despesa;Crédito;Gasto;Diversos;Casa;35,80;1;1;Fechado;Pilhas e bateria;
25/01/2020;Sorveteria Bacio di Latte;Despesa;Crédito;Gasto;Alimentação;Sorveteria;32,00;1;1;Fechado;Sorvete Mari e Mãe;
26/01/2020;Despesas Casa;Despesa;Saque;Gasto;Diversos;Casa;300,00;1;1;Pago;Despesas casa;
26/01/2020;Supermercado Oba;Despesa;Crédito;Gasto;Alimentação;Supermercado;92,38;1;1;Fechado;Compras para Casa;
26/01/2020;Drogaria Farma Top;Despesa;Crédito;Gasto;Saúde;Remédios;156,51;2;1;Fechado;Protetor Solar, Copaiba;
26/01/2020;Drogaria Farma Top;Despesa;Crédito;Gasto;Saúde;Remédios;156,51;2;2;Fechado;Protetor Solar, Copaiba;
27/01/2020;Conta Comgás;Despesa;Débito Agendado;Conta;Casa;Gás;61,29;1;1;Pago;Conta Gás referente 01/2020;
27/01/2020;Dentista Dra. Maria Beatriz;Despesa;Crédito;Gasto;Saúde;Dentista;250,00;1;1;Fechado;Tratamento Implante;
28/01/2020;Posto Lago Vostok;Despesa;Crédito;Gasto;Carro;Combustível;188,56;1;1;Fechado;Gasolina Ford Ka;
28/01/2020;Pet Center Marginal;Despesa;Crédito;Gasto;Pet;Ração;106,00;1;1;Fechado;Areia e Petiscos;
28/01/2020;Casa de Carnes Ultraboi;Despesa;Crédito;Gasto;Alimentação;Açougue;34,75;1;1;Fechado;Carnes para casa;
29/01/2020;Conta Plano de Saúde;Despesa;Débito Agendado;Conta;Saúde;Plano de Saúde;3934,60;1;1;Pago;Conta Plano de Saúde referente 12/19;
30/01/2020;Servip‚;Despesa;Crédito;Gasto;Saúde;Tratamentos;83,00;1;1;Fechado;Mãe no Podólogo;
31/01/2020;Conta Planicie;Despesa;Débito Agendado;Gasto;Conta;Plan¡cie;589,84;1;1;Pago;Conta Planicie Pagamento Anual;
01/02/2020;Drogaria São Paulo;Despesa;Crédito;Gasto;Saúde;Remédios;512,95;3;1;Fechado;Excelon e Donaren;
01/02/2020;Kalunga;Despesa;Crédito;Gasto;Diversos;Equipamentos;49,90;1;1;Fechado;Cabo de segurança para notebook;
01/02/2020;Supermercado Oba;Despesa;Crédito;Gasto;Alimentação;Supermercado;27,70;1;1;Fechado;Compras para Casa;
01/02/2020;Drogaria São Paulo;Despesa;Crédito;Gasto;Saúde;Remédios;512,95;3;2;Fechado;Excelon e Donaren;
01/02/2020;Drogaria São Paulo;Despesa;Crédito;Gasto;Saúde;Remédios;512,95;3;3;Fechado;Excelon e Donaren;
02/02/2020;Supermercado Bergamais;Despesa;Crédito;Gasto;Alimentação;Supermercado;108,09;1;1;Fechado;Compras para Casa;
03/02/2020;Conta Imposto GPS;Despesa;Débito Agendado;Conta;Imposto;GPS;341,11;1;1;Pago;Conta Imposto GPS referente 01/20;
03/02/2020;Ultrafarma;Despesa;Crédito;Gasto;Saúde;Remédios;225,16;3;1;Fechado;Remédios Mãe e Mari;
03/02/2020;Conta Vivo Fixo;Despesa;Débito Agendado;Gasto;Conta;Telefone Fixo;70,75;1;1;Pago;Conta telefone fixo refente 01/20;
03/02/2020;Consulado da Ração;Despesa;Crédito;Gasto;Pet;Ração;70,33;1;1;Fechado;Areia e Petiscos;
03/02/2020;Ultrafarma;Despesa;Crédito;Gasto;Saúde;Remédios;225,16;3;2;Fechado;Remédios Mãe e Mari;
03/02/2020;Ultrafarma;Despesa;Crédito;Gasto;Saúde;Remédios;225,16;3;3;Fechado;Remédios Mãe e Mari;
05/02/2020;Adiantamento Empregada Dom‚stica;Despesa;Transferência;Gasto;Empregada;Adiantamento;800,00;1;1;Pago;Adiantamento Empregada Dom‚stica referente 02/20;
05/02/2020;Despesa Vale Transporte Flaviana;Despesa;Transferência;Gasto;Empregada;Vale Transporte;200,00;1;1;Pago;Pagamento Mensal Vale Transporte Flaviana 02/20;
05/02/2020;Bacio Di Latte;Despesa;Crédito;Gasto;Alimentação;Sorveteria;51,50;1;1;Fechado;Sorvete Mãe, Mari e Rosângela - Center Norte;
05/02/2020;P.V. Café Shop Center Norte;Despesa;Crédito;Gasto;Alimentação;Cafeteria;40,50;1;1;Fechado;Café Mãe, Mari e Rosângela - Center Norte;
06/02/2020;Provisionamento Empregada Dom‚stica;Despesa;Transferência;Gasto;Empregada;Provisionamento;300,00;1;1;Pago;Provisionamento no Tesouro Direto;
06/02/2020;Aplicação Tesouro Direto;Despesa;Transferência;Gasto;Pessoal;Investimentos;1000,00;1;1;Pago;Investimentos;
08/02/2020;Sorveteria Ilene Gralhos Paulo Vilela;Despesa;Crédito;Gasto;Alimentação;Sorveteria;33,00;1;1;Fechado;2 Sorvetes Mâe e Mari - Center Norte;
08/02/2020;Drogaria São Paulo;Despesa;Crédito;Gasto;Saúde;Remédios;67,19;1;1;Fechado;Gino Cansten;
08/02/2020;C&C Casa e Construção Ltda;Despesa;Crédito;Gasto;Diversos;Casa;82,99;1;1;Fechado;Caixa para roupa lavada;
08/02/2020;Consulado da Ração;Despesa;Crédito;Gasto;Pet;Ração;123,08;1;1;Fechado;Ração, areia e petiscos;
08/02/2020;Cavalera;Despesa;Crédito;Gasto;Vestuário;Roupas;109,90;1;1;Fechado;Camiseta Presente Junior;
08/02/2020;Copelli - Sof s & Colchäes;Despesa;Crédito;Gasto;Casa;Equipamentos;3680,00;3;1;Fechado;Sof  3 e 2 lugares;
08/02/2020;Copelli - Sof s & Colchäes;Despesa;Crédito;Gasto;Casa;Equipamentos;3680,00;3;2;Fechado;Sof  3 e 2 lugares;
08/02/2020;Copelli - Sof s & Colchäes;Despesa;Crédito;Gasto;Casa;Equipamentos;3680,00;3;3;Fechado;Sof  3 e 2 lugares;
10/02/2020;Advogada Dra. Marcela;Despesa;Transferência;Gasto;Diversos;Pessoal;370,00;1;1;Pago;Transferência Dra. Marcela - An lise Processo INSS;
10/02/2020;Conta Contador;Despesa;Débito Agendado;Gasto;Conta;Contador;499,59;1;1;Pago;Conta Contador referente 02/2020;
10/02/2020;Conta Água;Despesa;Débito Agendado;Conta;Casa;Água;109,00;1;1;Pago;Conta de Água referente 02/2020;
10/02/2020;Conta Net;Despesa;Débito Agendado;Conta;Casa;NET;416,78;1;1;Pago;Conta Net referente 02/2020;
10/02/2020;Conta IPTU;Despesa;Débito Agendado;Conta;Imposto;IPTU;153,73;1;1;Pago;Conta IPTU 2020;
13/02/2020;Mega Sena;Despesa;Transferência;Gasto;Diversos;Pessoal;20,00;1;1;Pago;Transferência Jogo Mega Sena - LH;
14/02/2020;Cafeteria Grão Expresso;Despesa;Crédito;Gasto;Alimentação;Cafeteria;10,25;1;1;Fechado;Café e pão na chapa;
14/02/2020;Cafeteria Snack Office;Despesa;Crédito;Gasto;Alimentação;Cafeteria;8,20;1;1;Fechado;Café e pão na chapa;
15/02/2020;Barraca Frango Feira;Despesa;Débito;Gasto;Alimentação;Feira;60,00;1;1;Pago;Frango e F¡gado;
15/02/2020;Barraca Lucas de Oliveira Frutas - Feira;Despesa;Débito;Gasto;Alimentação;Feira;54,00;1;1;Pago;Frutas;
15/02/2020;Feirante Francis;Despesa;Débito;Gasto;Alimentação;Feira;13,00;1;1;Pago;Compras para Casa;
15/02/2020;Feirante Santana;Despesa;Débito;Gasto;Alimentação;Feira;20,00;1;1;Pago;Compras para Casa;
15/02/2020;Conta Condomínio;Despesa;Débito Agendado;Conta;Casa;Condom¡nio;150,00;1;1;Pago;Conta Condomínio referente 02/2020;
15/02/2020;Conta Eletropaulo;Despesa;Débito Agendado;Conta;Casa;Eletropaulo;173,21;1;1;Pago;Conta Eletropaulo referente 02/2020;
15/02/2020;Posto Direitos Humanos;Despesa;Crédito;Gasto;Carro;Combustível;100,00;1;1;Fechado;Gasolina Ford Ka;
15/02/2020;Supermercado Bergamais;Despesa;Crédito;Gasto;Alimentação;Supermercado;400,75;1;1;Fechado;Compras para Casa;
15/02/2020;Consulado da Ração;Despesa;Crédito;Gasto;Pet;Ração;104,18;1;1;Fechado;Areia e Petiscos;
17/02/2020;Conta Eletropaulo;Despesa;Débito Agendado;Conta;Casa;Eletropaulo;173,21;1;1;Pago;Conta Eletropaulo referente 02/2020 - PEDIR REEMBOLSO;
20/02/2020;Conta Imposto DAS;Despesa;Débito Agendado;Conta;Imposto;DAS;540,00;1;1;Pago;Conta Imposto DAS referente 01/20;
20/02/2020;Conta Imposto DARF 0561;Despesa;Débito Agendado;Conta;Imposto;DARF 0561;64,20;1;1;Pago;Conta Imposto DARF 0561 referente 01/20;
20/02/2020;Conta Sem Parar;Despesa;Débito Agendado;Gasto;Conta;Sem Parar;76,04;1;1;Pago;Conta Sem Parar referente 01/20;
20/02/2020;Salário Empregada Dom‚stica;Despesa;Transferência;Gasto;Empregada;Salário;588,00;1;1;Pago;Salário Empregada Dom‚stica referente 02/20;
20/02/2020;Conta Cartão Mastercard;Despesa;Débito Agendado;Gasto;Conta;Cartão de Crédito;7014,96;1;1;Pago;Conta Cartão de Crédito Mastercard;
20/02/2020;Conta Imposto DAS;Despesa;Débito Agendado;Conta;Imposto;DAS;540,00;1;1;Pago;Conta Imposto DAS referente 02/20;
20/02/2020;Conta Imposto DARF 0561;Despesa;Débito Agendado;Conta;Imposto;DARF 0561;64,20;1;1;Pago;Conta Imposto DARF 0561 referente 02/20;
20/02/2020;Posto ;Despesa;Crédito;Gasto;Carro;Combustível;147,00;1;1;Fechado;Gasolina Ford Ka;
21/02/2020;Conta Seguro Ford Ka;Despesa;Débito Agendado;Gasto;Conta;Seguro Carro;340,65;1;1;Pago;Conta Seguro Ford Fiesta;
22/02/2020;Feirante CCB - Barraca de Carnes e Frango;Despesa;Débito;Gasto;Alimentação;Feira;38,00;1;1;Pago;Compras para Casa;
22/02/2020;Mega Sena;Despesa;Crédito;Gasto;Diversos;Pessoal;135,00;1;1;Fechado;Jogo Mega Sena;
22/02/2020;Mega Sena;Despesa;Crédito;Gasto;Diversos;Pessoal;31,50;1;1;Fechado;Jogo Mega Sena;
22/02/2020;Mega Sena;Despesa;Crédito;Gasto;Diversos;Pessoal;36,00;1;1;Fechado;Jogo Mega Sena;
22/02/2020;Consulado da Ração;Despesa;Crédito;Gasto;Pet;Ração;106,48;1;1;Fechado;Areia e Petiscos;
23/02/2020;Supermercado Tolezano;Despesa;Crédito;Gasto;Alimentação;Supermercado;9,80;1;1;Fechado;Compras para Casa;
23/02/2020;Drogaria Farma Top;Despesa;Crédito;Gasto;Saúde;Remédios;64,13;1;1;Fechado;Alginac;
24/02/2020;Lava rápido Depi Kar;Despesa;Débito;Gasto;Carro;Lavagem;42,00;1;1;Pago;Lavagem Carro Raquel;
25/02/2020;Consulado da Ração;Despesa;Crédito;Gasto;Pet;Ração;99,60;1;1;Fechado;Areia e Petiscos;
25/02/2020;Amazon;Despesa;Crédito;Gasto;Publicações;E-books;53,10;1;1;Fechado;Data Science para Negócios;
26/02/2020;Conta Comgás;Despesa;Débito Agendado;Conta;Casa;Gás;54,72;1;1;Pago;Conta Gás referente 02/2020;
26/02/2020;Conta Financiamento Ford Ka;Despesa;Débito;Gasto;Carro;Financiamento;908,15;1;1;Pago;Financiamento Ford Ka;
26/02/2020;Mercado Livre;Despesa;Crédito;Gasto;Casa;Acessórios;110,80;3;1;Fechado;Capa para Sof  de 2 e 3 Lugares Marrom;
26/02/2020;Mercado Livre;Despesa;Crédito;Gasto;Casa;Acessórios;110,80;3;2;Fechado;Capa para Sof  de 2 e 3 Lugares Marrom;
26/02/2020;Mercado Livre;Despesa;Crédito;Gasto;Casa;Acessórios;110,80;3;3;Fechado;Capa para Sof  de 2 e 3 Lugares Marrom;
27/02/2020;Restaurante Manjericão;Despesa;Crédito;Gasto;Alimentação;Restaurante;6,50;1;1;Fechado;Almoço Restaurante Manjericão;
27/02/2020;Supermercado Tolezano;Despesa;Crédito;Gasto;Alimentação;Supermercado;14,35;1;1;Fechado;Compras para Casa;
28/02/2020;Uber;Despesa;Crédito;Gasto;Despesas;Pessoal;11,13;1;1;Fechado;Uber Claro x Honda Dealer;
28/02/2020;Honda Dealer;Despesa;Crédito;Gasto;Carro;Manutenção;854,40;3;1;Fechado;Revisão 20 mil km Honda Fit da Raquel;
28/02/2020;Honda Dealer;Despesa;Crédito;Gasto;Carro;Manutenção;854,40;3;2;Fechado;Revisão 20 mil km Honda Fit da Raquel;
28/02/2020;Honda Dealer;Despesa;Crédito;Gasto;Carro;Manutenção;854,40;3;3;Fechado;Revisão 20 mil km Honda Fit da Raquel;
29/02/2020;Feirante Thiago;Despesa;Débito;Gasto;Alimentação;Feira;15,00;1;1;Pago;Compras para Casa;
29/02/2020;Feirante CCB - Barraca de Carnes e Frango;Despesa;Débito;Gasto;Alimentação;Feira;30,00;1;1;Pago;Compras para Casa;
29/02/2020;Feirante Francisca Gianny;Despesa;Débito;Gasto;Alimentação;Feira;14,00;1;1;Pago;Compras para Casa;
29/02/2020;Drogaria São Paulo;Despesa;Crédito;Gasto;Saúde;Remédios;514,13;3;1;Fechado;Excelon e Donaren;
29/02/2020;Drogaria São Paulo;Despesa;Crédito;Gasto;Saúde;Remédios;514,13;3;2;Fechado;Excelon e Donaren;
29/02/2020;Drogaria São Paulo;Despesa;Crédito;Gasto;Saúde;Remédios;514,13;3;3;Fechado;Excelon e Donaren;
01/03/2020;Posto Chica Julia;Despesa;Crédito;Gasto;Carro;Combustível;100,00;1;1;Fechado;Gasolina Ford Ka;
01/03/2020;Conta Plano de Saúde;Despesa;Débito Agendado;Conta;Saúde;Plano de Saúde;4519,27;1;1;Pago;Conta Plano de Saúde referente 02/20;
01/03/2020;PicPay Rodrigo;Despesa;Crédito;Gasto;Despesas;Pessoal;67,60;1;1;Fechado;Presente Rodrigo;
02/03/2020;Conta Vivo Fixo;Despesa;Débito Agendado;Gasto;Conta;Telefone Fixo;49,99;1;1;Pago;Conta telefone fixo refente 02/20;
02/03/2020;Pet Center Marginal;Despesa;Crédito;Gasto;Pet;Ração;126,00;1;1;Fechado;Areia e Petiscos;
03/03/2020;Ultrafarma;Despesa;Crédito;Gasto;Saúde;Remédios;327,76;3;1;Fechado;Remédios Mãe e Mari;
03/03/2020;Ultrafarma;Despesa;Crédito;Gasto;Saúde;Remédios;327,76;3;2;Fechado;Remédios Mãe e Mari;
03/03/2020;Ultrafarma;Despesa;Crédito;Gasto;Saúde;Remédios;327,76;3;3;Fechado;Remédios Mãe e Mari;
04/03/2020;Drogaria Droga Raia;Despesa;Crédito;Gasto;Saúde;Remédios;22,28;1;1;Fechado;Oncilom e Neosaodina;
04/03/2020;Doceria Armaz‚m;Despesa;Crédito;Gasto;Alimentação;Doceria;1,20;1;1;Fechado;2 Paçoquinhas;
05/03/2020;Doceria Armaz‚m;Despesa;Crédito;Gasto;Alimentação;Doceria;21,30;1;1;Fechado;Leite em Pó, Iogurte e Paçoquinha;
05/03/2020;Adiantamento Empregada Dom‚stica;Despesa;Transferência;Gasto;Empregada;Adiantamento;800,00;1;1;Pago;Adiantamento Empregada Dom‚stica referente 03/20;
05/03/2020;Despesa Vale Transporte Flaviana;Despesa;Transferência;Gasto;Empregada;Vale Transporte;200,00;1;1;Pago;Pagamento Mensal Vale Transporte Flaviana 03/20;
06/03/2020;Posto Bauru;Despesa;Crédito;Gasto;Carro;Combustível;197,99;1;1;Fechado;Gasolina Ford Ka;
06/03/2020;Restaurante Coco Bambu;Despesa;Crédito;Gasto;Alimentação;Restaurante;80,00;1;1;Fechado;Almoço Coco Bambu - Volta do Thiago;
07/03/2020;Sorveteria Lene Gralhos Paulo Vilela;Despesa;Crédito;Gasto;Alimentação;Sorveteria;45,00;1;1;Fechado;2 Petit Gateau e 2 Águas;
07/03/2020;Pet Center Marginal;Despesa;Crédito;Gasto;Pet;Ração;125,00;1;1;Fechado;Ração, areia e petiscos;
07/03/2020;Zelo;Despesa;Crédito;Gasto;Vestuário;Casa;462,00;6;1;Fechado;3 Jogos Lençóis, 3 Jogos Toalha, 1 Tapete Banheiro;
07/03/2020;Padaria Banc rios;Despesa;Débito;Gasto;Alimentação;Padaria;4,46;1;1;Pago;Pães para casa;
07/03/2020;Feirante CCB - Barraca de Carnes e Frango;Despesa;Débito;Gasto;Alimentação;Feira;24,00;1;1;Pago;Carnes para casa;
07/03/2020;Feirante Frutas;Despesa;Débito;Gasto;Alimentação;Feira;9,00;1;1;Pago;Compras para Casa;
07/03/2020;Barraca Lucas de Oliveira Frutas - Feira;Despesa;Débito;Gasto;Alimentação;Feira;50,00;1;1;Pago;Frutas;
07/03/2020;Zelo;Despesa;Crédito;Gasto;Vestuário;Casa;462,00;6;2;Fechado;3 Jogos Lençóis, 3 Jogos Toalha, 1 Tapete Banheiro;
07/03/2020;Zelo;Despesa;Crédito;Gasto;Vestuário;Casa;462,00;6;3;Fechado;3 Jogos Lençóis, 3 Jogos Toalha, 1 Tapete Banheiro;
07/03/2020;Zelo;Despesa;Crédito;Gasto;Vestuário;Casa;462,00;6;4;Fechado;3 Jogos Lençóis, 3 Jogos Toalha, 1 Tapete Banheiro;
07/03/2020;Zelo;Despesa;Crédito;Gasto;Vestuário;Casa;462,00;6;5;Fechado;3 Jogos Lençóis, 3 Jogos Toalha, 1 Tapete Banheiro;
07/03/2020;Zelo;Despesa;Crédito;Gasto;Vestuário;Casa;462,00;6;6;Fechado;3 Jogos Lençóis, 3 Jogos Toalha, 1 Tapete Banheiro;
08/03/2020;Casa de Carnes Ultraboi;Despesa;Crédito;Gasto;Alimentação;Açougue;31,96;1;1;Fechado;Carnes para casa;
08/03/2020;Supermercado Bergamais;Despesa;Crédito;Gasto;Alimentação;Supermercado;338,16;1;1;Fechado;Compras para Casa;
08/03/2020;Assinatura Amazon Prime;Despesa;Crédito;Gasto;Assinaturas;Software;9,90;1;1;Fechado;Assinatura Amazon Prime;
08/03/2020;Amazon;Despesa;Crédito;Gasto;Informática;Equipamentos;64,99;2;1;Fechado;Mouse em Fio Microsoft;
08/03/2020;Amazon;Despesa;Crédito;Gasto;Informática;Equipamentos;64,99;2;2;Fechado;Mouse em Fio Microsoft;
09/03/2020;Conta Contador;Despesa;Débito Agendado;Gasto;Conta;Contador;499,59;1;1;Pago;Conta Contador referente 03/2020;
10/03/2020;Doceria Armaz‚m;Despesa;Crédito;Gasto;Alimentação;Doceria;6,09;1;1;Fechado;Tic Tac, Polenguinho e Paçoquita;
10/03/2020;Conta Água;Despesa;Débito Agendado;Conta;Casa;Água;121,53;1;1;Pago;Conta de Água referente 03/2020;
10/03/2020;Conta Net;Despesa;Débito Agendado;Conta;Casa;NET;450,40;1;1;Pago;Conta Net referente 03/2020;
11/03/2020;Drogaria Farma Top;Despesa;Crédito;Gasto;Saúde;Remédios;63,29;1;1;Fechado;Remédios Gripe Mari;
12/03/2020;Drogaria Droga Raia;Despesa;Crédito;Gasto;Saúde;Remédios;24,29;1;1;Fechado;Tylenol Sinus;
12/03/2020;Drogaria Farma Top;Despesa;Crédito;Gasto;Saúde;Remédios;63,13;1;1;Fechado;M scara e Cewin;
13/03/2020;Loja de Fraldas;Despesa;Crédito;Gasto;Saúde;Equipamentos;29,90;1;1;Fechado;Álcool Gel;
13/03/2020;Pet Center Marginal;Despesa;Crédito;Gasto;Pet;Ração;124,00;1;1;Fechado;Ração, areia e petiscos;
14/03/2020;Barraca Lucas de Oliveira Frutas - Feira;Despesa;Débito;Gasto;Alimentação;Feira;55,00;1;1;Pago;Frutas;
15/03/2020;Conta Condomínio;Despesa;Débito Agendado;Conta;Casa;Condom¡nio;150,00;1;1;Pago;Conta Condomínio referente 03/2020;
15/03/2020;Supermercado Oba;Despesa;Crédito;Gasto;Alimentação;Supermercado;114,02;1;1;Fechado;Compras para Casa;
15/03/2020;Casa de Carnes Ultraboi;Despesa;Crédito;Gasto;Alimentação;Açougue;56,30;1;1;Fechado;Carnes para casa;
16/03/2020;Cafeteria Snack Office;Despesa;Crédito;Gasto;Alimentação;Cafeteria;4,20;1;1;Fechado;Chocolate Quente;
17/03/2020;Posto Lago Vostok;Despesa;Crédito;Gasto;Carro;Combustível;183,44;1;1;Fechado;Gasolina Ford Ka;
18/03/2020;Salário Empregada Dom‚stica;Despesa;Transferência;Gasto;Empregada;Salário;1950,01;1;1;Pago;Salário Empregada Dom‚stica referente 03/20 e Férias;
19/03/2020;Padaria Banc rios;Despesa;Débito;Gasto;Alimentação;Padaria;3,61;1;1;Pago;Pães para casa;
20/03/2020;Conta Imposto GPS;Despesa;Débito Agendado;Conta;Imposto;GPS;341,11;1;1;Pago;Conta Imposto GPS referente 02/20;
20/03/2020;Conta Cartão Mastercard;Despesa;Débito Agendado;Gasto;Conta;Cartão de Crédito;6484,11;1;1;Pago;Conta Cartão de Crédito Mastercard;
20/03/2020;Conta Sem Parar;Despesa;Débito Agendado;Gasto;Conta;Sem Parar;78,04;1;1;Pago;Conta Sem Parar referente 02/20;
21/03/2020;Consulado da Ração;Despesa;Crédito;Gasto;Pet;Ração;192,98;1;1;Fechado;Ração, areia e petiscos;
21/03/2020;Supermercado Oba;Despesa;Crédito;Gasto;Alimentação;Supermercado;69,28;1;1;Fechado;Compras para Casa;
23/03/2020;Gesse - Saco Lixo e Reforma Portão;Despesa;Transferência;Gasto;Diversos;Casa;75,00;1;1;Pago;Saco de Lixo e Reforma do Portão;
23/03/2020;Conta Seguro Ford Ka;Despesa;Débito Agendado;Gasto;Conta;Seguro Carro;340,65;1;1;Pago;Conta Seguro Ford Fiesta;
23/03/2020;Conta Comgás;Despesa;Débito Agendado;Conta;Casa;Gás;54,42;1;1;Pago;Conta Gás referente 03/2020;
24/03/2020;Conta Financiamento Ford Ka;Despesa;Débito;Gasto;Carro;Financiamento;908,15;1;1;Pago;Financiamento Ford Ka;
26/03/2020;Drogaria Farma Top;Despesa;Crédito;Gasto;Saúde;Remédios;53,88;1;1;Fechado;Atorvastatina e Shampoo;
26/03/2020;Supermercado Oba;Despesa;Crédito;Gasto;Alimentação;Supermercado;105,38;1;1;Fechado;Compras para Casa;
28/03/2020;Supermercado Bergamais;Despesa;Crédito;Gasto;Alimentação;Supermercado;303,95;1;1;Fechado;Compras para Casa;
28/03/2020;Consulado da Ração;Despesa;Crédito;Gasto;Pet;Ração;133,43;1;1;Fechado;Areia e Petiscos;
30/03/2020;Conta Plano de Saúde;Despesa;Débito Agendado;Conta;Saúde;Plano de Saúde;4519,27;1;1;Pago;Conta Plano de Saúde referente 03/2020;
31/03/2020;Cl¡nica Vip Imune;Despesa;Crédito;Gasto;Saúde;Tratamentos;150,00;1;1;Fechado;2 vacinas gripe (Mari e Mãe);
31/03/2020;Drogaria São Paulo;Despesa;Crédito;Gasto;Saúde;Remédios;478,82;3;1;Fechado;Excelon Path e Dorflex;
31/03/2020;Drogaria São Paulo;Despesa;Crédito;Gasto;Saúde;Remédios;478,82;3;2;Fechado;Excelon Path e Dorflex;
31/03/2020;Drogaria São Paulo;Despesa;Crédito;Gasto;Saúde;Remédios;478,82;3;3;Fechado;Excelon Path e Dorflex;
01/04/2020;Conta Vivo Fixo;Despesa;Débito Agendado;Gasto;Conta;Telefone Fixo;49,99;1;1;Pago;Conta telefone fixo refente 04/2020;
04/04/2020;Feirante Adriano;Despesa;Débito;Gasto;Alimentação;Feira;8,00;1;1;Pago;Compras na Feira;
